date,hour,load
1/19/2006,15,9437.05167
1/19/2006,15.5,9464.705
1/19/2006,16,9405.91
1/19/2006,16.5,9331.34167
1/19/2006,17,9318.01167
1/19/2006,17.5,9197.46333
1/19/2006,18,9102.90167
1/19/2006,18.5,8909.12333
1/19/2006,19,8766.57167
1/19/2006,19.5,8871.82833
1/19/2006,20,8966.51333
1/19/2006,20.5,8658.195
1/19/2006,21,8364.86833
1/19/2006,21.5,8502.54
1/19/2006,22,8412.10167
1/19/2006,22.5,8392.24333
1/19/2006,23,8204.03
1/19/2006,23.5,8016.52167
1/20/2006,0,7845.31833
1/20/2006,0.5,7582.775
1/20/2006,1,7336.31167
1/20/2006,1.5,6998.79833
1/20/2006,2,6675.615
1/20/2006,2.5,6449.89667
1/20/2006,3,6388.24833
1/20/2006,3.5,6319.94
1/20/2006,4,6390.40667
1/20/2006,4.5,6543.63333
1/20/2006,5,6830.55833
1/20/2006,5.5,7258.81667
1/20/2006,6,7820.56
1/20/2006,6.5,8217.25667
1/20/2006,7,8671.59167
1/20/2006,7.5,9063.45333
1/20/2006,8,9297.48667
1/20/2006,8.5,9670.38833
1/20/2006,9,9809.68833
1/20/2006,9.5,9906.20167
1/20/2006,10,9919.21333
1/20/2006,10.5,9951.53667
1/20/2006,11,9970.94667
1/20/2006,11.5,9907.695
1/20/2006,12,9886.675
1/20/2006,12.5,9890.745
1/20/2006,13,9849.195
1/20/2006,13.5,9813.17333
1/20/2006,14,9809.39667
1/20/2006,14.5,9825.27
1/20/2006,15,9849.94
1/20/2006,15.5,9917.79833
1/20/2006,16,9953.95333
1/20/2006,16.5,9848.62167
1/20/2006,17,9676.105
1/20/2006,17.5,9343.67167
1/20/2006,18,9205.72667
1/20/2006,18.5,8988.58
1/20/2006,19,8817.84667
1/20/2006,19.5,8851.19333
1/20/2006,20,8906.22833
1/20/2006,20.5,8747.46667
1/20/2006,21,8509.23333
1/20/2006,21.5,8598.60667
1/20/2006,22,8454.66833
1/20/2006,22.5,8396.60167
1/20/2006,23,8196.69833
1/20/2006,23.5,8100.395
1/21/2006,0,7882.625
1/21/2006,0.5,7625.76667
1/21/2006,1,7309.37333
1/21/2006,1.5,7013.86833
1/21/2006,2,6612.51667
1/21/2006,2.5,6451.88
1/21/2006,3,6301.90667
1/21/2006,3.5,6224.13333
1/21/2006,4,6199.52333
1/21/2006,4.5,6328.77167
1/21/2006,5,6362.915
1/21/2006,5.5,6540.52167
1/21/2006,6,6729.46333
1/21/2006,6.5,7027.22
1/21/2006,7,7443.98167
1/21/2006,7.5,7935.205
1/21/2006,8,8387.07833
1/21/2006,8.5,8799.82333
1/21/2006,9,9025.12167
1/21/2006,9.5,9225.24167
1/21/2006,10,9362.37167
1/21/2006,10.5,9513.61833
1/21/2006,11,9622.42
1/21/2006,11.5,9612.35
1/21/2006,12,9808.22667
1/21/2006,12.5,9912.73833
1/21/2006,13,9960.13333
1/21/2006,13.5,10083.98333
1/21/2006,14,10161.68833
1/21/2006,14.5,10303.73167
1/21/2006,15,10428.50333
1/21/2006,15.5,10485.17667
1/21/2006,16,10521.93167
1/21/2006,16.5,10470.92333
1/21/2006,17,10434.58
1/21/2006,17.5,10239.08
1/21/2006,18,10089.88167
1/21/2006,18.5,9905.395
1/21/2006,19,9778.23333
1/21/2006,19.5,9650.69167
1/21/2006,20,9764.20667
1/21/2006,20.5,9501.8
1/21/2006,21,9258.88333
1/21/2006,21.5,9114.20167
1/21/2006,22,8867.76167
1/21/2006,22.5,8728.47833
1/21/2006,23,8293.14167
1/21/2006,23.5,8010.435
1/22/2006,0,7724.04
1/22/2006,0.5,7443.365
1/22/2006,1,7238.99
1/22/2006,1.5,6896.11167
1/22/2006,2,6605.11
1/22/2006,2.5,6453.82
1/22/2006,3,6342.88167
1/22/2006,3.5,6259.67333
1/22/2006,4,6261.10833
1/22/2006,4.5,6326.88833
1/22/2006,5,6344.635
1/22/2006,5.5,6380.08
1/22/2006,6,6470.435
1/22/2006,6.5,6701.505
1/22/2006,7,7044.16
1/22/2006,7.5,7510.41833
1/22/2006,8,7910.64667
1/22/2006,8.5,8447.45333
1/22/2006,9,8799.40167
1/22/2006,9.5,9166.78167
1/22/2006,10,9417.48833
1/22/2006,10.5,9704.73833
1/22/2006,11,9891.39167
1/22/2006,11.5,10065.145
1/22/2006,12,10217.65333
1/22/2006,12.5,10266.085
1/22/2006,13,10337.7
1/22/2006,13.5,10317.33167
1/22/2006,14,10407.695
1/22/2006,14.5,10453.89833
1/22/2006,15,10510.95667
1/22/2006,15.5,10478.66667
1/22/2006,16,10510.475
1/22/2006,16.5,10444.975
1/22/2006,17,10434.13667
1/22/2006,17.5,10385.96
1/22/2006,18,10287.18
1/22/2006,18.5,10087.74667
1/22/2006,19,9905.125
1/22/2006,19.5,9830.16833
1/22/2006,20,9960.945
1/22/2006,20.5,9727.41333
1/22/2006,21,9411.65333
1/22/2006,21.5,9196.595
1/22/2006,22,8779.60667
1/22/2006,22.5,8544.81833
1/22/2006,23,8147.83833
1/22/2006,23.5,7885.31833
1/23/2006,0,7638.39167
1/23/2006,0.5,7410.155
1/23/2006,1,7252.12333
1/23/2006,1.5,6892.52833
1/23/2006,2,6778.71667
1/23/2006,2.5,6642.67
1/23/2006,3,6590.63167
1/23/2006,3.5,6594.77667
1/23/2006,4,6714.81333
1/23/2006,4.5,6911.085
1/23/2006,5,7200.03167
1/23/2006,5.5,7700.32833
1/23/2006,6,8203.94833
1/23/2006,6.5,8684.39
1/23/2006,7,9262.995
1/23/2006,7.5,9870.19333
1/23/2006,8,10287.345
1/23/2006,8.5,10703.83
1/23/2006,9,11028.18833
1/23/2006,9.5,11330.80833
1/23/2006,10,11495.355
1/23/2006,10.5,11679.42333
1/23/2006,11,11842.555
1/23/2006,11.5,11958.9
1/23/2006,12,12133.96333
1/23/2006,12.5,12295.15167
1/23/2006,13,12382.35333
1/23/2006,13.5,12468.51833
1/23/2006,14,12507.125
1/23/2006,14.5,12575.70667
1/23/2006,15,12605.88333
1/23/2006,15.5,12651.29333
1/23/2006,16,12674.64333
1/23/2006,16.5,12607.72667
1/23/2006,17,12531.615
1/23/2006,17.5,12151.71333
1/23/2006,18,11967.07667
1/23/2006,18.5,11595.00167
1/23/2006,19,11350.39
1/23/2006,19.5,11265.80333
1/23/2006,20,11153.25167
1/23/2006,20.5,10803.73333
1/23/2006,21,10407.36167
1/23/2006,21.5,10157.94833
1/23/2006,22,9716.61833
1/23/2006,22.5,9450.595
1/23/2006,23,9063.11333
1/23/2006,23.5,8769.52667
1/24/2006,0,8415.95167
1/24/2006,0.5,8118.67167
1/24/2006,1,7862.21167
1/24/2006,1.5,7512.62667
1/24/2006,2,7160.44333
1/24/2006,2.5,7010.56667
1/24/2006,3,6866.04
1/24/2006,3.5,6839.21667
1/24/2006,4,6943.49333
1/24/2006,4.5,7153.90167
1/24/2006,5,7396.60167
1/24/2006,5.5,7903.75167
1/24/2006,6,8383.07333
1/24/2006,6.5,8830.325
1/24/2006,7,9260.72667
1/24/2006,7.5,9653.31
1/24/2006,8,9951.20167
1/24/2006,8.5,10231.14833
1/24/2006,9,10295.81167
1/24/2006,9.5,10340.46
1/24/2006,10,10383.23833
1/24/2006,10.5,10501.04167
1/24/2006,11,10552.71167
1/24/2006,11.5,10597.25833
1/24/2006,12,10582.615
1/24/2006,12.5,10591.74667
1/24/2006,13,10533.94333
1/24/2006,13.5,10444.075
1/24/2006,14,10384.495
1/24/2006,14.5,10300.12
1/24/2006,15,10255.32167
1/24/2006,15.5,10194.34833
1/24/2006,16,10050.88333
1/24/2006,16.5,10042.175
1/24/2006,17,9902.89
1/24/2006,17.5,9666.03
1/24/2006,18,9514.64667
1/24/2006,18.5,9297.065
1/24/2006,19,9202.34333
1/24/2006,19.5,9202.5
1/24/2006,20,9116.565
1/24/2006,20.5,8865.125
1/24/2006,21,8656.65333
1/24/2006,21.5,8667.76667
1/24/2006,22,8458.53833
1/24/2006,22.5,8399.325
1/24/2006,23,7962.34
1/24/2006,23.5,7742.35833
1/25/2006,0,7791.55167
1/25/2006,0.5,7621.57
1/25/2006,1,7380.14
1/25/2006,1.5,7005.255
1/25/2006,2,6728.16833
1/25/2006,2.5,6438.65167
1/25/2006,3,6430.25
1/25/2006,3.5,6404.41167
1/25/2006,4,6423.94667
1/25/2006,4.5,6606.15
1/25/2006,5,6901.67833
1/25/2006,5.5,7473.285
1/25/2006,6,7987.91333
1/25/2006,6.5,8392.915
1/25/2006,7,8798.31667
1/25/2006,7.5,9083.225
1/25/2006,8,9334.43833
1/25/2006,8.5,9584.55667
1/25/2006,9,9703.74
1/25/2006,9.5,9764.775
1/25/2006,10,9843.71333
1/25/2006,10.5,9874.99333
1/25/2006,11,9902.47667
1/25/2006,11.5,9814.07833
1/25/2006,12,9808.92667
1/25/2006,12.5,9888.50167
1/25/2006,13,9850.79833
1/25/2006,13.5,9823.25167
1/25/2006,14,9789.83167
1/25/2006,14.5,9751.40833
1/25/2006,15,9707.70667
1/25/2006,15.5,9701.41333
1/25/2006,16,9715.59833
1/25/2006,16.5,9594.325
1/25/2006,17,9529.55833
1/25/2006,17.5,9227.13
1/25/2006,18,9120.39333
1/25/2006,18.5,8929.17
1/25/2006,19,8816.93833
1/25/2006,19.5,8836.11833
1/25/2006,20,8893.23667
1/25/2006,20.5,8688.91167
1/25/2006,21,8460.125
1/25/2006,21.5,8522.10167
1/25/2006,22,8434.08167
1/25/2006,22.5,8434.88833
1/25/2006,23,8224.305
1/25/2006,23.5,8038.39333
1/26/2006,0,7803.09833
1/26/2006,0.5,7569.54833
1/26/2006,1,7278.43833
1/26/2006,1.5,6955.13
1/26/2006,2,6626.18333
1/26/2006,2.5,6384.535
1/26/2006,3,6264.735
1/26/2006,3.5,6215.56
1/26/2006,4,6216.395
1/26/2006,4.5,6289.83667
1/26/2006,5,6352.275
1/26/2006,5.5,6519.045
1/26/2006,6,6619.86
1/26/2006,6.5,6840.94167
1/26/2006,7,7120.93667
1/26/2006,7.5,7494.76667
1/26/2006,8,7780.35333
1/26/2006,8.5,8218.74333
1/26/2006,9,8415.94667
1/26/2006,9.5,8643.57833
1/26/2006,10,8722.675
1/26/2006,10.5,8837.99
1/26/2006,11,8922.32667
1/26/2006,11.5,9019.07167
1/26/2006,12,9057.30167
1/26/2006,12.5,9077.63333
1/26/2006,13,9083.56833
1/26/2006,13.5,9089.63667
1/26/2006,14,9128.62833
1/26/2006,14.5,9229.14667
1/26/2006,15,9240.80167
1/26/2006,15.5,9337.64833
1/26/2006,16,9373.83833
1/26/2006,16.5,9393.01667
1/26/2006,17,9404.525
1/26/2006,17.5,9370.14
1/26/2006,18,9223.39167
1/26/2006,18.5,9099.10667
1/26/2006,19,8965.51667
1/26/2006,19.5,9043.745
1/26/2006,20,9187.41167
1/26/2006,20.5,9014.76
1/26/2006,21,8759.31667
1/26/2006,21.5,8675.53667
1/26/2006,22,8570.94167
1/26/2006,22.5,8498.025
1/26/2006,23,8302.41333
1/26/2006,23.5,8034.015
1/27/2006,0,7829.22667
1/27/2006,0.5,7578.51667
1/27/2006,1,7347.725
1/27/2006,1.5,7006.82833
1/27/2006,2,6767.54667
1/27/2006,2.5,6523.86
1/27/2006,3,6471.68333
1/27/2006,3.5,6412.55167
1/27/2006,4,6501.76667
1/27/2006,4.5,6702.475
1/27/2006,5,6908.18
1/27/2006,5.5,7401.49667
1/27/2006,6,7812.85
1/27/2006,6.5,8283.66
1/27/2006,7,8720.335
1/27/2006,7.5,9153.76
1/27/2006,8,9513.51167
1/27/2006,8.5,9965.62667
1/27/2006,9,10117.30667
1/27/2006,9.5,10344.185
1/27/2006,10,10554.395
1/27/2006,10.5,10722.34
1/27/2006,11,10896.78
1/27/2006,11.5,11060.035
1/27/2006,12,11251.98333
1/27/2006,12.5,11426.865
1/27/2006,13,11551.28833
1/27/2006,13.5,11740.89167
1/27/2006,14,11832.90833
1/27/2006,14.5,11929.07
1/27/2006,15,11938.23667
1/27/2006,15.5,11929.66
1/27/2006,16,11952.9
1/27/2006,16.5,11682.29333
1/27/2006,17,11447.89833
1/27/2006,17.5,10982.82667
1/27/2006,18,10704.68
1/27/2006,18.5,10283.84167
1/27/2006,19,10126.76833
1/27/2006,19.5,9979.705
1/27/2006,20,10042.985
1/27/2006,20.5,9762.29833
1/27/2006,21,9476.06
1/27/2006,21.5,9390.94833
1/27/2006,22,9117.63333
1/27/2006,22.5,9029.37333
1/27/2006,23,8698.83667
1/27/2006,23.5,8392.04167
1/28/2006,0,8105.82667
1/28/2006,0.5,7759.08167
1/28/2006,1,7527.23667
1/28/2006,1.5,7104.505
1/28/2006,2,6772.16167
1/28/2006,2.5,6523.75333
1/28/2006,3,6431.21167
1/28/2006,3.5,6389.71833
1/28/2006,4,6393.20167
1/28/2006,4.5,6434.485
1/28/2006,5,6563.78833
1/28/2006,5.5,6659.72833
1/28/2006,6,6849.92
1/28/2006,6.5,7146.03667
1/28/2006,7,7583.50333
1/28/2006,7.5,8008.94833
1/28/2006,8,8456.38167
1/28/2006,8.5,8942.80167
1/28/2006,9,9184.86
1/28/2006,9.5,9406.64333
1/28/2006,10,9476.24833
1/28/2006,10.5,9590.82833
1/28/2006,11,9683.62333
1/28/2006,11.5,9775.365
1/28/2006,12,9805.57667
1/28/2006,12.5,9879.73
1/28/2006,13,9891.71333
1/28/2006,13.5,9891.645
1/28/2006,14,9891.05833
1/28/2006,14.5,9911.625
1/28/2006,15,9995.32
1/28/2006,15.5,9993.23667
1/28/2006,16,10059.30333
1/28/2006,16.5,9912.25167
1/28/2006,17,9814.05667
1/28/2006,17.5,9650.67
1/28/2006,18,9459.09167
1/28/2006,18.5,9277.985
1/28/2006,19,9005.89167
1/28/2006,19.5,9004.97833
1/28/2006,20,9114.25833
1/28/2006,20.5,8940.93833
1/28/2006,21,8689.87167
1/28/2006,21.5,8595.95667
1/28/2006,22,8449.49833
1/28/2006,22.5,8321.21
1/28/2006,23,7974.495
1/28/2006,23.5,7818.175
1/29/2006,0,7531.78
1/29/2006,0.5,7292.56
1/29/2006,1,7016.375
1/29/2006,1.5,6777.47833
1/29/2006,2,6464.50667
1/29/2006,2.5,6372.13667
1/29/2006,3,6277.74
1/29/2006,3.5,6198.63167
1/29/2006,4,6177.64
1/29/2006,4.5,6238.04333
1/29/2006,5,6279.37
1/29/2006,5.5,6294.48333
1/29/2006,6,6371.50833
1/29/2006,6.5,6593.17833
1/29/2006,7,6939.23833
1/29/2006,7.5,7354.79333
1/29/2006,8,7689.12167
1/29/2006,8.5,8090.19333
1/29/2006,9,8335.55667
1/29/2006,9.5,8484.49
1/29/2006,10,8701.88667
1/29/2006,10.5,8918.58
1/29/2006,11,8987.78167
1/29/2006,11.5,9099.97667
1/29/2006,12,9130.62833
1/29/2006,12.5,9216.95833
1/29/2006,13,9295.50667
1/29/2006,13.5,9371.34833
1/29/2006,14,9513.49
1/29/2006,14.5,9573.01167
1/29/2006,15,9712.96667
1/29/2006,15.5,9774.58167
1/29/2006,16,9810.245
1/29/2006,16.5,9769.08333
1/29/2006,17,9737.62333
1/29/2006,17.5,9698.555
1/29/2006,18,9578.775
1/29/2006,18.5,9471.205
1/29/2006,19,9208.81
1/29/2006,19.5,9206.37333
1/29/2006,20,9334.66833
1/29/2006,20.5,9187.995
1/29/2006,21,8899.18333
1/29/2006,21.5,8768.775
1/29/2006,22,8479.13667
1/29/2006,22.5,8305.12167
1/29/2006,23,7937.42667
1/29/2006,23.5,7626.51667
1/30/2006,0,7440.44833
1/30/2006,0.5,7244.70333
1/30/2006,1,7064.585
1/30/2006,1.5,6752.85333
1/30/2006,2,6605.43
1/30/2006,2.5,6475.77667
1/30/2006,3,6403.69833
1/30/2006,3.5,6408.84667
1/30/2006,4,6502.76667
1/30/2006,4.5,6676.12333
1/30/2006,5,7028.31333
1/30/2006,5.5,7557.03167
1/30/2006,6,8080.16667
1/30/2006,6.5,8527.58167
1/30/2006,7,9046.48167
1/30/2006,7.5,9526.08
1/30/2006,8,9876.18167
1/30/2006,8.5,10285.67
1/30/2006,9,10497.26
1/30/2006,9.5,10763.43833
1/30/2006,10,10887.02333
1/30/2006,10.5,11029.29833
1/30/2006,11,11139.00667
1/30/2006,11.5,11279.65667
1/30/2006,12,11334.20167
1/30/2006,12.5,11490.76167
1/30/2006,13,11663.835
1/30/2006,13.5,11733.33
1/30/2006,14,11896.58833
1/30/2006,14.5,11989.68833
1/30/2006,15,11973.03833
1/30/2006,15.5,12089.20833
1/30/2006,16,12201.74667
1/30/2006,16.5,12067.03
1/30/2006,17,11977.43833
1/30/2006,17.5,11670.12333
1/30/2006,18,11463.16833
1/30/2006,18.5,11074.55833
1/30/2006,19,10724.34167
1/30/2006,19.5,10668.64667
1/30/2006,20,10680.99833
1/30/2006,20.5,10270.19333
1/30/2006,21,9828.225
1/30/2006,21.5,9629.52167
1/30/2006,22,9306.435
1/30/2006,22.5,9048.85333
1/30/2006,23,8750.89833
1/30/2006,23.5,8479.735
1/31/2006,0,8200.80667
1/31/2006,0.5,7919.61333
1/31/2006,1,7670.17667
1/31/2006,1.5,7255.44833
1/31/2006,2,6964.16333
1/31/2006,2.5,6757.84667
1/31/2006,3,6629.31667
1/31/2006,3.5,6623.505
1/31/2006,4,6675.36833
1/31/2006,4.5,6847.335
1/31/2006,5,7121.535
1/31/2006,5.5,7693.31
1/31/2006,6,8223.53167
1/31/2006,6.5,8644.05167
1/31/2006,7,9119.44167
1/31/2006,7.5,9395.62
1/31/2006,8,9551.61833
1/31/2006,8.5,9765.06667
1/31/2006,9,9917.72167
1/31/2006,9.5,10060.31333
1/31/2006,10,10188.995
1/31/2006,10.5,10220.535
1/31/2006,11,10257.33
1/31/2006,11.5,10281.31167
1/31/2006,12,10295.105
1/31/2006,12.5,10370.11167
1/31/2006,13,10404.82
1/31/2006,13.5,10402.81833
1/31/2006,14,10399.69
1/31/2006,14.5,10371.77167
1/31/2006,15,10354.165
1/31/2006,15.5,10401.34833
1/31/2006,16,10416.80167
1/31/2006,16.5,10385.88333
1/31/2006,17,10261.72
1/31/2006,17.5,9996.12333
1/31/2006,18,9894.46333
1/31/2006,18.5,9685.04667
1/31/2006,19,9565.26667
1/31/2006,19.5,9575.97833
1/31/2006,20,9606.27167
1/31/2006,20.5,9312.775
1/31/2006,21,8988.26
1/31/2006,21.5,8978.11333
1/31/2006,22,8789.52333
1/31/2006,22.5,8641.75167
1/31/2006,23,8385.86
1/31/2006,23.5,8236.465
2/1/2006,0,8049.77167
2/1/2006,0.5,7781.66667
2/1/2006,1,7444.06333
2/1/2006,1.5,7145.12333
2/1/2006,2,6817.55667
2/1/2006,2.5,6638.77333
2/1/2006,3,6565.96167
2/1/2006,3.5,6538.89
2/1/2006,4,6609.41667
2/1/2006,4.5,6781.35333
2/1/2006,5,7109.62667
2/1/2006,5.5,7727.92167
2/1/2006,6,8351.075
2/1/2006,6.5,8840.76
2/1/2006,7,9306.72167
2/1/2006,7.5,9661.02333
2/1/2006,8,10021.32667
2/1/2006,8.5,10407.075
2/1/2006,9,10756.66333
2/1/2006,9.5,10939.67333
2/1/2006,10,11103.43
2/1/2006,10.5,11230.06333
2/1/2006,11,11408.35167
2/1/2006,11.5,11503.99
2/1/2006,12,11663.47333
2/1/2006,12.5,11852.35
2/1/2006,13,12064.47167
2/1/2006,13.5,12291.585
2/1/2006,14,12445.94333
2/1/2006,14.5,12606.965
2/1/2006,15,12814.94167
2/1/2006,15.5,13067.035
2/1/2006,16,13096.06833
2/1/2006,16.5,13188.475
2/1/2006,17,13070.62167
2/1/2006,17.5,12684.77
2/1/2006,18,12489.545
2/1/2006,18.5,12154.42667
2/1/2006,19,11898.535
2/1/2006,19.5,11821.895
2/1/2006,20,11816.75167
2/1/2006,20.5,11397.84333
2/1/2006,21,10892.16833
2/1/2006,21.5,10649.29333
2/1/2006,22,10122.98833
2/1/2006,22.5,9781.76167
2/1/2006,23,9372.50667
2/1/2006,23.5,9002.46
2/2/2006,0,8752.36667
2/2/2006,0.5,8401.04167
2/2/2006,1,8052.1
2/2/2006,1.5,7710.36333
2/2/2006,2,7345.49
2/2/2006,2.5,7172.57167
2/2/2006,3,7070.78667
2/2/2006,3.5,7015.59333
2/2/2006,4,7027.755
2/2/2006,4.5,7246.56833
2/2/2006,5,7675.83667
2/2/2006,5.5,8328.82
2/2/2006,6,8931.07333
2/2/2006,6.5,9464.175
2/2/2006,7,10073.32333
2/2/2006,7.5,10459.72167
2/2/2006,8,10772.805
2/2/2006,8.5,11217.92667
2/2/2006,9,11494.85833
2/2/2006,9.5,11808.55833
2/2/2006,10,12016.44
2/2/2006,10.5,12258.48167
2/2/2006,11,12463.45167
2/2/2006,11.5,12581.56167
2/2/2006,12,12786.755
2/2/2006,12.5,12968.92333
2/2/2006,13,13090.28
2/2/2006,13.5,13115.84333
2/2/2006,14,13109.71333
2/2/2006,14.5,13096.335
2/2/2006,15,13141.22333
2/2/2006,15.5,13084.02833
2/2/2006,16,13000.73667
2/2/2006,16.5,12785.64333
2/2/2006,17,12580.62833
2/2/2006,17.5,12231.335
2/2/2006,18,11960.22667
2/2/2006,18.5,11566.085
2/2/2006,19,11362.065
2/2/2006,19.5,11162.12667
2/2/2006,20,11050.53333
2/2/2006,20.5,10552.53167
2/2/2006,21,10079.165
2/2/2006,21.5,9837.99
2/2/2006,22,9516.13
2/2/2006,22.5,9214.45333
2/2/2006,23,8835.76333
2/2/2006,23.5,8567.625
2/3/2006,0,8311.595
2/3/2006,0.5,7992.435
2/3/2006,1,7748.93833
2/3/2006,1.5,7399.245
2/3/2006,2,7090.38167
2/3/2006,2.5,6924.645
2/3/2006,3,6825.06667
2/3/2006,3.5,6776.12167
2/3/2006,4,6871.99667
2/3/2006,4.5,7101.20333
2/3/2006,5,7428.05167
2/3/2006,5.5,8009.37667
2/3/2006,6,8582.66
2/3/2006,6.5,9018.35
2/3/2006,7,9475.77167
2/3/2006,7.5,9730.02833
2/3/2006,8,9950.95333
2/3/2006,8.5,10165.37333
2/3/2006,9,10318.71333
2/3/2006,9.5,10378.54667
2/3/2006,10,10420.99667
2/3/2006,10.5,10457.87667
2/3/2006,11,10521.75833
2/3/2006,11.5,10459.09667
2/3/2006,12,10547.51833
2/3/2006,12.5,10580.075
2/3/2006,13,10674.605
2/3/2006,13.5,10715.71
2/3/2006,14,10789.89667
2/3/2006,14.5,10731.50167
2/3/2006,15,10788.42833
2/3/2006,15.5,10777.67667
2/3/2006,16,10742.45
2/3/2006,16.5,10593.32
2/3/2006,17,10390.2
2/3/2006,17.5,10057.195
2/3/2006,18,9940.78167
2/3/2006,18.5,9694.85333
2/3/2006,19,9620.28333
2/3/2006,19.5,9614.08333
2/3/2006,20,9631.34833
2/3/2006,20.5,9279.84667
2/3/2006,21,9001.14333
2/3/2006,21.5,9055.18833
2/3/2006,22,8802.965
2/3/2006,22.5,8729.29
2/3/2006,23,8471.47
2/3/2006,23.5,8254.735
2/4/2006,0,7944.60333
2/4/2006,0.5,7714.52
2/4/2006,1,7391.425
2/4/2006,1.5,7038.31167
2/4/2006,2,6748.85
2/4/2006,2.5,6492.92333
2/4/2006,3,6409.43833
2/4/2006,3.5,6375.95333
2/4/2006,4,6373.19833
2/4/2006,4.5,6459.73333
2/4/2006,5,6576.19
2/4/2006,5.5,6770.46167
2/4/2006,6,6947.52333
2/4/2006,6.5,7209.535
2/4/2006,7,7656.2
2/4/2006,7.5,7998.605
2/4/2006,8,8416.88667
2/4/2006,8.5,8790.57667
2/4/2006,9,8911.00667
2/4/2006,9.5,9027.94
2/4/2006,10,9003.85
2/4/2006,10.5,8997.585
2/4/2006,11,8955.31333
2/4/2006,11.5,8860.745
2/4/2006,12,8774.16
2/4/2006,12.5,8712.54833
2/4/2006,13,8598.40667
2/4/2006,13.5,8618.82833
2/4/2006,14,8529.64167
2/4/2006,14.5,8516.15333
2/4/2006,15,8481.145
2/4/2006,15.5,8539.17833
2/4/2006,16,8593.33833
2/4/2006,16.5,8498.04667
2/4/2006,17,8525.33667
2/4/2006,17.5,8527.06167
2/4/2006,18,8521.67833
2/4/2006,18.5,8414.955
2/4/2006,19,8348.76167
2/4/2006,19.5,8373.78333
2/4/2006,20,8411.40667
2/4/2006,20.5,8198.52833
2/4/2006,21,7999.64
2/4/2006,21.5,8032.86
2/4/2006,22,7892.88167
2/4/2006,22.5,7821.42667
2/4/2006,23,7657.55167
2/4/2006,23.5,7456.14333
2/5/2006,0,7239.34
2/5/2006,0.5,6990.29333
2/5/2006,1,6873.06333
2/5/2006,1.5,6534.63667
2/5/2006,2,6314.625
2/5/2006,2.5,6131.15833
2/5/2006,3,6058.98667
2/5/2006,3.5,6038.35833
2/5/2006,4,5986.47
2/5/2006,4.5,6061.855
2/5/2006,5,6118.05
2/5/2006,5.5,6156.69167
2/5/2006,6,6240.20833
2/5/2006,6.5,6441.46833
2/5/2006,7,6757.27167
2/5/2006,7.5,7151.795
2/5/2006,8,7482.1
2/5/2006,8.5,7751.11
2/5/2006,9,8032.44667
2/5/2006,9.5,8207.99333
2/5/2006,10,8307.15167
2/5/2006,10.5,8432.50167
2/5/2006,11,8433.72
2/5/2006,11.5,8448.01333
2/5/2006,12,8487.65333
2/5/2006,12.5,8549.85167
2/5/2006,13,8516.525
2/5/2006,13.5,8533.07167
2/5/2006,14,8556.09333
2/5/2006,14.5,8615.125
2/5/2006,15,8675.90667
2/5/2006,15.5,8673.28167
2/5/2006,16,8741.51667
2/5/2006,16.5,8738.615
2/5/2006,17,8744.07167
2/5/2006,17.5,8780.56
2/5/2006,18,8732.83167
2/5/2006,18.5,8641.795
2/5/2006,19,8568.76167
2/5/2006,19.5,8667.63333
2/5/2006,20,8819.89167
2/5/2006,20.5,8633.95333
2/5/2006,21,8333.98333
2/5/2006,21.5,8168.73667
2/5/2006,22,8001.25167
2/5/2006,22.5,7782.91333
2/5/2006,23,7616.02333
2/5/2006,23.5,7330.72667
2/6/2006,0,7239.57667
2/6/2006,0.5,7055.50667
2/6/2006,1,6912.17333
2/6/2006,1.5,6622.00833
2/6/2006,2,6424.85833
2/6/2006,2.5,6301.83667
2/6/2006,3,6245.71333
2/6/2006,3.5,6268.84
2/6/2006,4,6350.26833
2/6/2006,4.5,6606.85833
2/6/2006,5,6962.475
2/6/2006,5.5,7558.51667
2/6/2006,6,8156.67
2/6/2006,6.5,8567.04333
2/6/2006,7,9060.965
2/6/2006,7.5,9443.03333
2/6/2006,8,9775.25333
2/6/2006,8.5,10107.19
2/6/2006,9,10375.16167
2/6/2006,9.5,10554.535
2/6/2006,10,10737.63833
2/6/2006,10.5,10818.89667
2/6/2006,11,11001.59833
2/6/2006,11.5,11101.555
2/6/2006,12,11253.06333
2/6/2006,12.5,11487.46333
2/6/2006,13,11721.135
2/6/2006,13.5,11864.38333
2/6/2006,14,11977.095
2/6/2006,14.5,12092.765
2/6/2006,15,12359.46167
2/6/2006,15.5,12490.54833
2/6/2006,16,12635.96667
2/6/2006,16.5,12570.11
2/6/2006,17,12471.46167
2/6/2006,17.5,12173.11167
2/6/2006,18,11972.18167
2/6/2006,18.5,11595.44333
2/6/2006,19,11298.925
2/6/2006,19.5,11257.56
2/6/2006,20,11300.77167
2/6/2006,20.5,10796.26333
2/6/2006,21,10304.13
2/6/2006,21.5,9988.11833
2/6/2006,22,9436.14667
2/6/2006,22.5,9046.58333
2/6/2006,23,8707.56167
2/6/2006,23.5,8298.23167
2/7/2006,0,8050.875
2/7/2006,0.5,7840.04167
2/7/2006,1,7631.18333
2/7/2006,1.5,7230.24
2/7/2006,2,6930.66167
2/7/2006,2.5,6729.91333
2/7/2006,3,6632.98167
2/7/2006,3.5,6571.27167
2/7/2006,4,6643.64167
2/7/2006,4.5,6850.49667
