date,season_norm
2010-03-21,-0.6818886948964847
2010-03-22,-0.13616880104802043
2010-03-23,0.723771792544603
2010-03-24,0.5616256625804988
2010-03-25,0.45411633097981546
2010-03-26,0.8641761870703653
2010-03-27,-0.4463581697185253
2010-03-28,-1.1146624515373322
2010-03-29,-0.011513461005280052
2010-03-30,0.3609127798033183
2010-03-31,-0.16520153712709953
2010-04-01,-0.4177757738010043
2010-04-02,-1.7669889856039251
2010-04-03,-1.6160377300613118
2010-04-04,-2.4516886522435444
2010-04-05,-2.0940381464718603
2010-04-06,-0.507623248219167
2010-04-07,-0.45553223136657883
2010-04-08,-0.4373581935448271
2010-04-09,-0.7017146878351336
2010-04-10,-1.982791314058748
2010-04-11,-2.2564313285107516
2010-04-12,-1.2539452086418372
2010-04-13,-0.7872628887490684
2010-04-14,-0.5518061550657841
2010-04-15,-0.5266954084690699
2010-04-16,-0.6113906666087227
2010-04-17,-1.451930777864044
2010-04-18,-2.015403554187704
2010-04-19,-0.6933244319579922
2010-04-20,-0.1512472543902668
2010-04-21,-0.3526139489110091
2010-04-22,-0.34275043822712004
2010-04-23,-0.3988334595637829
2010-04-24,-1.4221730577351333
2010-04-25,-2.057475820228511
2010-04-26,-1.945547269216843
2010-04-27,-0.2064556928569206
2010-04-28,-0.40298385450697727
2010-04-29,-0.3362615760688336
2010-04-30,-0.13317033769034683
2010-05-01,-1.1409773842674507
2010-05-02,-1.772967796331771
2010-05-03,-0.5918577767257109
2010-05-04,-0.03780662669000359
2010-05-05,-0.2642201728713922
2010-05-06,-0.13080608672672717
2010-05-07,-0.06501135905005107
2010-05-08,-0.9370527883082319
2010-05-09,-1.7161526544693715
2010-05-10,-0.5688505133589713
2010-05-11,0.14212982156805343
2010-05-12,0.38458402834938576
2010-05-13,0.4186875564572355
2010-05-14,0.3590809657853355
2010-05-15,-0.4575374287475484
2010-05-16,-1.0924997450083624
2010-05-17,0.18306951197600202
2010-05-18,0.8668016611088913
2010-05-19,0.5610299469409844
2010-05-20,0.49013028748637566
2010-05-21,0.41908146443582545
2010-05-22,-0.22398637804852572
2010-05-23,-0.6688711071122743
2010-05-24,0.17349771209447284
2010-05-25,0.7099751479664014
2010-05-26,0.716259951961848
2010-05-27,0.5514103879323515
2010-05-28,0.4048492389046226
2010-05-29,-0.07458863625481794
2010-05-30,-0.6786595711028552
2010-05-31,0.36435001090646035
2010-06-01,0.9770903687443385
